"time","space","u","f"
0.,0.65,3.610701275839837e-19,-6.16641877690493e-8
0.,0.66,-3.856545154977111e-20,-3.541076385197756e-8
0.,0.67,-9.889127438219532e-20,-2.001943072262901e-8
0.,0.68,-1.916356095336742e-19,-1.1142491232738891e-8
0.,0.6900000000000001,-3.2745659804060926e-19,-6.1055814265816375e-9
0.,0.7000000000000001,-5.170123809394021e-19,-3.293714134001487e-9
0.,0.71,1.5392918032601694e-20,-1.7492783831111266e-9
0.,0.72,3.611490658340415e-20,-9.146313985873731e-10
0.,0.73,6.749503617060814e-20,-4.708119054839032e-10
0.,0.74,1.1486237731241443e-19,-2.3859587080199156e-10
0.,0.75,1.8354600052702375e-19,-1.1903990578957502e-10
0.,0.76,-6.031007719223098e-21,-5.847044552223776e-11
0.,0.77,-1.2506104648296251e-20,-2.8274467457462722e-11
0.,0.78,-8.767149750817926e-21,-1.3460671124462168e-11
0.,0.79,1.5843998009613406e-20,-6.3088954309050236e-12
0.,0.8,7.198547966939928e-20,-2.911082026764338e-12
0.,0.81,3.862479444313129e-21,-1.3224228918471354e-12
0.,0.8200000000000001,-8.051779949204847e-21,-5.914276750362702e-13
0.,0.8300000000000001,-1.6055528370439827e-20,-2.6040502189165883e-13
0.,0.84,-4.615160092781205e-22,-1.1287960337032841e-13
0.,0.85,5.841750694439456e-20,-4.817300055009644e-14
0.,0.86,-4.6674468738077886e-21,-2.0240485750909087e-14
0.,0.87,-2.3323703857892574e-20,-8.372980345291818e-15
0.,0.88,-5.330423569315397e-20,-3.4103991130136503e-15
0.,0.89,-9.19445071204916e-20,-1.367858884213436e-15
0.,0.9,-1.3657998288080506e-19,-5.403463198766483e-16
0.,0.91,-3.224656283450662e-20,-2.1030718528856783e-16
0.,0.92,-6.427108106408822e-20,-8.070068168433519e-17
0.,0.93,-1.0140262520694556e-19,-3.0568765249636146e-17
0.,0.9400000000000001,-1.4897026578127938e-19,-1.1456154978354062e-17
0.,0.9500000000000001,-2.1230307330529048e-19,-4.265111199289851e-18
0.,0.96,6.342149028171211e-21,-1.5887084780273027e-18
0.,0.97,9.797718192317011e-21,-5.990826152034036e-19
0.,0.98,1.3031242751537785e-20,-2.3275026022934665e-19
0.,0.99,1.8707257964933915e-20,-9.52423914619302e-20
0.,1.,2.949029909160578e-20,-4.188526663360186e-20
0.01,0.,2.613881333601853e-20,-1.238558319882126e-6
0.01,0.01,0.000015340255258269653,-1.9638082208988073e-6
0.01,0.02,0.000030680873543942935,-3.0654612821937296e-6
0.01,0.03,0.00004602185485701989,-4.710931023203621e-6
0.01,0.04,0.00006136319919750048,-7.127411021982831e-6
0.01,0.05,0.00007670490656538475,-0.000010616246940951275
0.01,0.06,0.00009201560824498394,-0.00001556769693323107
0.01,0.07,0.00010729386988354908,-0.000022474594950358146
0.01,0.08,0.0001225396914810802,-0.00003194284007702757
0.01,0.09,0.00013775307303757732,-0.000044696069091462214
0.01,0.1,0.00015293401455304046,-0.00006157143577010437
0.01,0.11,0.00016799199330193255,-0.00008350325039323543
0.01,0.12,0.00018288673833925938,-0.00011149146690418283
0.01,0.13,0.00019761824966502115,-0.00014655276847396972
0.01,0.14,0.00021218652727921793,-0.0001896533738711495
0.01,0.15,0.00022659157118184965,-0.00024162466666302507
0.01,0.16,0.0002406805319873257,-0.00030306522851388375
0.01,0.17,0.0002543422918503851,-0.0003742356046250663
0.01,0.18,0.0002675768507710282,-0.0004549547929970061
0.01,0.19,0.000280384208749255,-0.0005445095917739231
0.01,0.2,0.00029276436578506537,-0.0006415890937986154
0.01,0.21,0.00030454943940706546,-0.0007442563693696534
0.01,0.22,0.00031556437621768705,-0.0008499674528310694
0.01,0.23,0.00032580917621693025,-0.000955644094802374
