"time","space","u","f"
0.,0.,0.,0.
0.,0.01,0.03139337232147511,1.2558103905862674
0.,0.02,0.06266477999384029,2.506664671286085
0.,0.03,0.09368964580829103,3.747626291714492
0.,0.04,0.12434481934977917,4.973797743297096
0.,0.05,0.15450895993741534,6.180339887498948
0.,0.06,0.18406291956487153,7.362491053693558
0.,0.07,0.21289012584078373,8.515585831301454
0.,0.08,0.2408769649291541,9.635073482034306
0.,0.09,0.267913164489754,10.716535899579933
0.,0.1,0.29389217661852607,11.755705045849464
0.,0.11,0.31871156078798685,12.748479794973793
0.,0.12,0.3422733667876296,13.690942118573773
0.,0.13,0.3644840781071269,14.579372548428232
0.,0.14,0.38525606178154004,15.410264855515784
0.,0.15,0.40450790678177323,16.18033988749895
0.,0.16,0.4221636509502725,16.886558510040302
0.,0.17,0.43815315186242076,17.526133600877273
0.,0.18,0.45241291480522083,18.096541049320393
0.,0.19,0.46488753569354235,18.595529717765025
0.,0.2,0.4755278210905071,19.02113032590307
0.,0.21,0.48429147716710264,19.37166322257262
0.,0.22,0.49114302238635454,19.645745014573773
0.,0.23,0.4960565809755019,19.842294026289558
0.,0.24,0.4990128238287585,19.960534568565432
0.,0.25,0.5,20.
0.,0.26,0.49901282382875856,19.960534568565432
0.,0.27,0.4960565809755019,19.842294026289554
0.,0.28,0.49114302238635454,19.645745014573773
0.,0.29,0.4842914771671027,19.371663222572625
0.,0.3,0.4755278210905072,19.021130325903073
0.,0.31,0.4648875356935424,18.59552971776503
0.,0.32,0.45241291480522083,18.09654104932039
0.,0.33,0.43815315186242076,17.52613360087727
0.,0.34,0.4221636509502724,16.8865585100403
0.,0.35000000000000003,0.4045079067817732,16.18033988749895
0.,0.36,0.38525606178154004,15.410264855515784
0.,0.37,0.3644840781071269,14.579372548428228
0.,0.38,0.34227336678762965,13.690942118573776
0.,0.39,0.31871156078798685,12.748479794973797
0.,0.4,0.293892176618526,11.755705045849465
0.,0.41000000000000003,0.26791316448975394,10.716535899579933
0.,0.42,0.24087675561871813,9.635073482034311
0.,0.43,0.2128893876734238,8.515585831301458
0.,0.44,0.18406198525162082,7.362491053693563
0.,0.45,0.15450832188476923,6.18033988749895
0.,0.46,0.12434492815170374,4.973797743297096
0.,0.47000000000000003,0.09369057284441785,3.7476262917144916
0.,0.48,0.06266651603866734,2.5066646712860905
0.,0.49,0.0313951939733242,1.2558103905862716
0.,0.5,6.123233995736994e-17,2.4492935982947065e-15
0.,0.51,-0.031395193973324076,-1.255810390586267
0.,0.52,-0.06266651603866721,-2.5066646712860856
0.,0.53,-0.09369057284441788,-3.7476262917144956
0.,0.54,-0.12434492815170375,-4.973797743297101
0.,0.55,-0.15450832188476926,-6.180339887498954
0.,0.56,-0.18406198525162087,-7.362491053693566
0.,0.5700000000000001,-0.21288938767342386,-8.515585831301454
0.,0.58,-0.24087675561871794,-9.6350734820343
0.,0.59,-0.2679131644897539,-10.71653589957993
0.,0.6,-0.29389217661852596,-11.75570504584946
0.,0.61,-0.3187115607879868,-12.748479794973793
0.,0.62,-0.34227336678762954,-13.690942118573775
0.,0.63,-0.36448407810712685,-14.579372548428227
0.,0.64,-0.38525606178154,-15.410264855515788
0.,0.65,-0.40450790678177323,-16.180339887498945
0.,0.66,-0.4221636509502725,-16.886558510040306
0.,0.67,-0.4381531518624208,-17.526133600877273
0.,0.68,-0.4524129148052209,-18.096541049320397
0.,0.6900000000000001,-0.4648875356935424,-18.59552971776503
0.,0.7000000000000001,-0.4755278210905072,-19.02113032590307
0.,0.71,-0.4842914771671026,-19.371663222572618
