"t","u","f"
0.46,-0.05520040090095433,3.4775869605263976
0.47000000000000003,-0.056172765744810595,3.702600419730622
0.48,-0.05674864883162368,3.866687534047684
0.49,-0.05691957955608521,3.9665006103964355
0.5,-0.05668368831786527,4.
0.51,-0.05604577751416009,3.966500610396436
0.52,-0.055017255947517156,3.8666875340476845
0.53,-0.0536159378274012,3.7026004197306217
0.54,-0.051865710635886145,3.4775869605263967
0.55,-0.04979607912065122,3.196226610749829
0.56,-0.04744159550053121,2.864226355588974
0.5700000000000001,-0.044841188552754714,2.4882910242304743
0.58,-0.0420374065350112,2.07597124359272
0.59,-0.03907559082520729,1.6354926607277671
0.6,-0.0360029986913898,1.1755705045849476
0.61,-0.032867894697730174,0.7052139014202813
0.62,-0.0297186308841727,0.23352459438025025
0.63,-0.02660273601303642,-0.2305051589885084
0.64,-0.02356603385277194,-0.678190730255238
0.65,-0.02065180967604434,-1.1013446322926324
0.66,-0.01790004290656901,-1.4924529496912702
0.67,-0.01534672218775445,-1.8448345665329924
0.68,-0.013023257107411354,-2.152779499718918
0.6900000000000001,-0.010955998446845186,-2.411663163983361
0.7000000000000001,-0.009165876187702236,-2.6180339887498945
0.71,-0.00766816167052952,-2.7696724624598357
0.72,-0.00647235732452363,-2.865620380793738
0.73,-0.005582214350888455,-2.9061798040809967
0.74,-0.004995875716456206,-2.892881968247274
0.75,-0.004706138873146962,-2.8284271247461903
0.76,-0.004700829833582743,-2.7165969901365257
0.77,-0.004963277670874153,-2.562142148028217
0.78,-0.005472876232756565,-2.370647348837623
0.79,-0.0062057179212260255,-2.1483781814484235
0.8,-0.00713528283450909,-1.9021130325903082
0.81,-0.008233165434911562,-1.6389645937970314
0.8200000000000001,-0.009469820219696315,-1.366195413879061
0.8300000000000001,-0.010815307647428893,-1.0910321212523673
0.84,-0.012240021812577996,-0.8204829522716001
0.85,-0.01371538205845895,-0.5611631188171813
0.86,-0.015214471853490664,-0.31913233350736947
0.87,-0.016712609798065083,-0.09974848953171533
0.88,-0.018187839538961373,0.09245892765826699
0.89,-0.019621327596036766,0.2538926271823885
0.9,-0.020997660594987005,0.38196601125010476
0.91,-0.022305036087033273,0.47515454192935674
0.92,-0.02353534395343391,0.5330188207329298
0.93,-0.024684138268623274,0.5561989410707827
0.9400000000000001,-0.025750502358121076,0.5463803987919016
0.9500000000000001,-0.02673681256418669,0.5062325628940016
0.96,-0.027648408853838145,0.4393213992155911
0.97,-0.028493182804624453,0.34999878740063517
0.98,-0.02928109562337467,0.24327135957844634
0.99,-0.030023640639088266,0.12465230344343288
1.,-0.030733266118643188,4.898587196589413e-16
1.01,-0.03142277524806809,-0.12465230344343192
1.02,-0.032104720678121604,-0.24327135957844548
1.03,-0.0327908111372106,-0.3499987874006344
1.04,-0.03349134726495592,-0.43932139921559044
1.05,-0.034214703025055325,-0.5062325628940012
1.06,-0.03496686783673552,-0.5463803987919017
1.07,-0.03575106295091003,-0.5561989410707827
1.08,-0.036567443630942324,-0.5330188207329295
1.09,-0.0374128964282906,-0.47515454192935624
1.1,-0.03828093832756188,-0.38196601125010404
1.11,-0.03916172183711826,-0.2538926271823876
1.12,-0.040042147288490544,-0.09245892765826584
1.1300000000000001,-0.040906080751536386,0.09974848953171665
1.1400000000000001,-0.0417346731447857,0.31913233350736764
1.1500000000000001,-0.0425067733933812,0.5611631188171828
1.16,-0.04319942592968557,0.8204829522715942
1.17,-0.04378844050909908,1.091032121252365
1.18,-0.044249020285287786,1.3661954138790589
1.19,-0.04455643240699876,1.6389645937970296
1.2,-0.04468670410655719,1.9021130325903062
1.21,-0.04461732638198259,2.1483781814484217
1.22,-0.04432794695394649,2.3706473488376214
1.23,-0.043801034217950466,2.562142148028216
1.24,-0.04302249441216687,2.7165969901365252
1.25,-0.04198222517194251,2.82842712474619
1.26,-0.04067459002139501,2.892881968247274
1.27,-0.03909880012853554,2.9061798040809967
1.28,-0.037259191780702486,2.8656203807937373
1.29,-0.03516539047070355,2.769672462459837
1.3,-0.03283235516219556,2.618033988749896
1.31,-0.030280299160554455,2.411663163983363
1.32,-0.02753448698325546,2.1527794997189122
1.33,-0.02462490962914782,1.8448345665329904
1.34,-0.021585843615390305,1.492452949691268
1.35,-0.018455302011320847,1.1013446322926355
1.36,-0.015274388379741176,0.6781907302552291
1.37,-0.012086566971795215,0.2305051589885055
1.3800000000000001,-0.008936864651429507,-0.23352459438025325
1.3900000000000001,-0.005871021796305196,-0.705213901420281
1.4000000000000001,-0.002934610789580403,-1.1755705045849438
1.41,-0.00017214164653793596,-1.6354926607277605
1.42,0.002373825212459495,-2.075971243592711
1.43,0.004663539038593484,-2.4882910242304654
1.44,0.006660872160305582,-2.864226355588977
1.45,0.00833406814716402,-3.1962266107498287
1.46,0.00965640755482744,-3.477586960526395
1.47,0.010606775879840276,-3.7026004197306186
1.48,0.01117012052820399,-3.8666875340476854
1.49,0.0113377860948062,-3.966500610396436
1.5,0.011107720002592344,-4.
1.51,0.010484543495245111,-3.9665006103964364
1.52,0.009479486044777741,-3.8666875340476867
1.53,0.008110184352511965,-3.702600419730621
1.54,0.006400350213832413,-3.4775869605263976
1.55,0.004379314509903326,-3.1962266107498327
1.56,0.0020814574116043115,-2.8642263555889804
1.57,-0.0004544625351742887,-2.48829102423047
