"t","u","f"
0.5,0.2671170517702219,4.898587196589413e-16
0.51,0.2762658693176795,-0.2511620781172534
0.52,0.2852436744992207,-0.5013329342572171
0.53,0.29402549864311334,-0.7495252583428991
0.54,0.3025868574010515,-0.9947595486594201
0.55,0.31090384822899997,-1.236067977499791
0.56,0.31895324562080835,-1.4724982107387132
0.5700000000000001,0.32671259371808475,-1.7031171662602906
0.58,0.33416029593017477,-1.92701469640686
0.59,0.3412757012098805,-2.1433071799159857
0.6,0.3480391866437576,-2.351141009169892
0.61,0.354432236030367,-2.5496959589947585
0.62,0.36043751413568925,-2.738188423714755
0.63,0.3660389363319694,-2.9158745096856453
0.64,0.371221733344473,-3.0820529711031575
0.65,0.3759725108499489,-3.2360679774997894
0.66,0.3802793036908964,-3.377311702008061
0.67,0.38413162449099547,-3.5052267201754543
0.68,0.38752050647914554,-3.619308209864079
0.6900000000000001,0.39043854035241293,-3.719105943553006
0.7000000000000001,0.39287990503171755,-3.804226065180614
0.71,0.39484039218818484,-3.874332644514524
0.72,0.3963174244426746,-3.929149002914755
0.73,0.3973100671659681,-3.968458805257911
0.74,0.3978190338323489,-3.9921069137130862
0.75,0.3978466849047535,-4.
0.76,0.3973970202551942,-3.9921069137130862
0.77,0.39647566514967647,-3.9684588052579115
0.78,0.3950898498522204,-3.929149002914755
0.79,0.3932483829277898,-3.8743326445145243
0.8,0.3909616183487916,-3.8042260651806146
0.81,0.38824141653426913,-3.719105943553005
0.8200000000000001,0.38510109947485305,-3.6193082098640783
0.8300000000000001,0.38155540011988137,-3.5052267201754534
0.84,0.37762040622573856,-3.377311702008062
0.85,0.3733134988863298,-3.2360679774997902
0.86,0.3686532859875939,-3.0820529711031583
0.87,0.3636595308479835,-2.915874509685646
0.88,0.3583530763258586,-2.738188423714756
0.89,0.3527557646926117,-2.5496959589947585
0.9,0.34689035358706816,-2.3511410091698934
0.91,0.3407804283821698,-2.1433071799159853
0.92,0.33445031130910713,-1.9270146964068613
0.93,0.32792496769686835,-1.7031171662602889
0.9400000000000001,0.32122990969655424,-1.4724982107387115
0.9500000000000001,0.31439109786974884,-1.2360679774997907
0.96,0.30743484102864954,-0.9947595486594214
0.97,0.3003876947225766,-0.7495252583428987
0.98,0.29327635877082403,-0.5013329342572186
0.99,0.2861275742455757,-0.25116207811725305
1.,0.27896802031078244,-9.797174393178826e-16
1.01,0.27182421132348034,0.2511620781172511
1.02,0.2647223946029785,0.5013329342572167
1.03,0.2576884492707244,0.7495252583428968
1.04,0.25074778655943647,0.9947595486594195
1.05,0.24392525198427895,1.2360679774997887
1.06,0.23724502976153175,1.4724982107387128
1.07,0.2307305498513279,1.7031171662602902
1.08,0.2244043979906793,1.9270146964068626
1.09,0.21828822907122117,2.1433071799159866
1.1,0.21240268420290015,2.3511410091698943
1.11,0.20676731179029864,2.54969595899476
1.12,0.2014004929324416,2.738188423714757
1.1300000000000001,0.19631937143988792,2.9158745096856475
1.1400000000000001,0.1915397887446817,3.082052971103157
1.1500000000000001,0.18707622395943208,3.236067977499791
1.16,0.1829417393214827,3.377311702008059
1.17,0.17914793123686837,3.5052267201754526
1.18,0.17570488711667887,3.6193082098640774
1.19,0.1726211481755774,3.7191059435530045
1.2,0.1699036783387092,3.804226065180614
1.21,0.16755783937912458,3.874332644514524
1.22,0.16558737238326135,3.9291490029147544
1.23,0.16399438561706042,3.968458805257911
1.24,0.16277934884003148,3.9921069137130862
1.25,0.16194109408914742,4.
1.26,0.16147682292891283,3.9921069137130862
1.27,0.16138212013844247,3.9684588052579115
1.28,0.161650973780981,3.9291490029147544
1.29,0.16227580157612004,3.8743326445145243
1.3,0.16324748347009066,3.8042260651806146
1.31,0.16455540027506127,3.7191059435530067
1.32,0.16618747822441823,3.619308209864077
1.33,0.1681302392676717,3.5052267201754534
1.34,0.17036885690597556,3.3773117020080603
1.35,0.17288721734739076,3.2360679774997902
1.36,0.17566798574003986,3.0820529711031543
1.37,0.1786926772212544,2.915874509685644
1.3800000000000001,0.18194173250182302,2.7381884237147536
1.3900000000000001,0.18539459768655886,2.549695958994759
1.4000000000000001,0.18902980801567784,2.3511410091698934
1.41,0.19282507519603104,2.143307179915989
1.42,0.1967573779770533,1.9270146964068648
1.43,0.20080305561350806,1.7031171662602957
1.44,0.20493790384570415,1.472498210738712
