"t","u","f"
2.31,0.018727935246720034,-2.411663163983364
2.32,0.01695886421640277,-2.1527794997189216
2.33,0.014975294212565103,-1.8448345665329913
2.34,0.012808776228614559,-1.49245294969128
2.35,0.010495262014565897,-1.101344632292637
2.36,0.008074524491040336,-0.6781907302552431
2.37,0.00558947258146234,-0.23050515898850726
2.38,0.0030853855026845593,0.23352459438023815
2.39,0.000609085244198546,0.7052139014202792
2.4,-0.0017919422405857604,1.1755705045849418
2.41,-0.004070455990723471,1.6354926607277716
2.42,-0.006180375643189986,2.075971243592709
2.43,-0.008077685963771059,2.4882910242304748
2.44,-0.009721311938491914,2.864226355588975
2.45,-0.011073940309144771,3.1962266107498363
2.46,-0.012102772531157662,3.477586960526394
2.47,-0.012780192079614512,3.7026004197306235
2.48,-0.013084324180292988,3.866687534047685
2.49,-0.012999492554012155,3.9665006103964373
2.5,-0.012516536873543926,4.
2.5100000000000002,-0.011633010622332397,3.9665006103964346
2.52,-0.01035323068969965,3.866687534047687
2.5300000000000002,-0.008688201411175938,3.7026004197306217
2.54,-0.006655391026126011,3.4775869605263985
2.5500000000000003,-0.004278379835802051,3.1962266107498256
2.56,-0.00158639217371078,2.864226355588972
2.57,0.001386292899685697,2.488291024230494
2.58,0.004601028420139197,2.075971243592717
2.59,0.008015566363130788,1.6354926607277673
2.6,0.011584893963866109,1.175570504584951
2.61,0.015262118372203013,0.7052139014202883
2.62,0.018999377430902867,0.23352459438026058
2.63,0.022748758096676102,-0.23050515898849835
2.64,0.026463203963951465,-0.678190730255247
2.65,0.030097388287290774,-1.1013446322926175
2.66,0.03360853597309269,-1.4924529496912726
2.67,0.036957177398719156,-1.8448345665329946
2.68,0.04010781212556399,-2.152779499718916
2.69,0.04302948398445145,-2.4116631639833597
2.7,0.0456962330715698,-2.6180339887498927
2.71,0.048087440191559666,-2.7696724624598343
2.72,0.05018803748977023,-2.8656203807937404
2.73,0.05198860011659318,-2.9061798040809967
2.74,0.05348530305461763,-2.8928819682472735
2.75,0.05467976256531511,-2.8284271247461934
2.7600000000000002,0.05557875201399685,-2.716596990136523
2.77,0.05619381363572797,-2.562142148028216
2.7800000000000002,0.05654077691403307,-2.370647348837622
2.79,0.05663918663284181,-2.1483781814484253
2.8000000000000003,0.05651166719634708,-1.9021130325903097
2.81,0.05618323852201546,-1.6389645937970376
2.82,0.055680595556105064,-1.3661954138790668
2.83,0.05503137568564619,-1.0910321212523773
2.84,0.05426343138233921,-0.8204829522716058
2.85,0.05340412557791164,-0.5611631188171762
2.86,0.05247966744551327,-0.31913233350737785
2.87,0.05151450515910612,-0.09974848953171403
2.88,0.050530790389823645,0.0924589276582681
2.89,0.04954792799684826,0.25389262718238736
2.9,0.04858221797497555,0.38196601125010393
2.91,0.047646599722515934,0.4751545419293551
2.92,0.046750506171899485,0.5330188207329289
2.93,0.04589982100274088,0.5561989410707828
2.94,0.04509695279532352,0.5463803987919025
2.95,0.044341008774628564,0.5062325628940005
2.96,0.04362806346904322,0.43932139921558944
2.97,0.04295152487032763,0.34999878740063456
2.98,0.042302574471134426,0.24327135957844562
2.99,0.041670670033418275,0.12465230344343382
3.,0.04104410241876239,1.4695761589768238e-15
