"time","space","u","f"
0.8300000000000001,0.92,-0.21007241859738884,-8.083097534180487
0.8300000000000001,0.93,-0.18566434479096539,-7.143932110475409
0.8300000000000001,0.9400000000000001,-0.16052352303365175,-6.176572850482427
0.8300000000000001,0.9500000000000001,-0.13474919927367568,-5.184837479256312
0.8300000000000001,0.96,-0.10844308670144015,-4.1726399232265
0.8300000000000001,0.97,-0.08170899182443842,-3.143974863717549
0.8300000000000001,0.98,-0.054652420267439376,-2.102901971767008
0.8300000000000001,0.99,-0.027380182572670157,-1.0535298864584135
0.8300000000000001,1.,-1.0678118043113631e-16,-4.109543965964638e-15
0.84,0.,-1.5031024780498154e-17,0.
0.84,0.01,0.027107727959821568,1.0430470889379342
0.84,0.02,0.05410858517748012,2.0819777475387182
0.84,0.03,0.08089592230676305,3.112691791135122
0.84,0.04,0.10736399165619633,4.131121462285529
0.84,0.05,0.1334083374663106,5.133247484354163
0.84,0.06,0.1589261861869076,6.115114923759753
0.84,0.07,0.18381683675432628,7.072848798291531
0.84,0.08,0.2079820307962125,8.0026693698937
0.84,0.09,0.23132642612513968,8.900907061564766
0.84,0.1,0.2537578772630798,9.764016939501463
0.84,0.11,0.2751878575971541,10.588592703332974
0.84,0.12,0.2955318130333745,11.371380129232293
0.84,0.13,0.3147094126600113,12.109289912850947
0.84,0.14,0.33264502270866375,12.799409861391908
0.84,0.15,0.3492678147563662,13.439016386704097
0.84,0.16,0.3645122156136951,14.025585254040534
0.84,0.17,0.3783180580665796,14.556801544059669
0.84,0.18,0.3906308341602197,15.030568788754431
0.84,0.19,0.4014019992454952,15.445017245253677
0.84,0.2,0.4105889741841938,15.798511274843095
0.84,0.21,0.41815557052905106,16.089655798083953
0.84,0.22,0.42407188471330304,16.317301800554304
0.84,0.23,0.4283145799753888,16.480550867483963
0.84,0.24,0.4308669315282,16.578758729387157
0.84,0.25,0.4317188160746577,16.611537804699864
0.84,0.26,0.43086693795627257,16.578758729387157
0.84,0.27,0.42831459283074647,16.48055086748396
0.84,0.28,0.4240719039951361,16.317301800554304
0.84,0.29,0.41815559623671267,16.089655798083957
0.84,0.3,0.4105890063161116,15.798511274843097
0.84,0.31,0.40140203779775696,15.445017245253677
0.84,0.32,0.39063087912660643,15.030568788754428
0.84,0.33,0.37831810944184313,14.556801544059665
0.84,0.34,0.3645122733934055,14.025585254040532
0.84,0.35000000000000003,0.3492678789357091,13.439016386704097
0.84,0.36,0.3326450932817226,12.799409861391908
0.84,0.37,0.31470948962007267,12.109289912850945
0.84,0.38,0.29553189637410043,11.371380129232296
0.84,0.39,0.27518794730574586,10.58859270333298
0.84,0.4,0.2537579733373779,9.764016939501465
0.84,0.41000000000000003,0.23132652851202734,8.900907061564766
0.84,0.42,0.20798213949318212,8.002669369893706
0.84,0.43,0.1838169516339378,7.072848798291534
0.84,0.44,0.15892630640412522,6.115114923759758
0.84,0.45,0.13340846422922675,5.133247484354166
0.84,0.46,0.10736411206079646,4.131121462285529
0.84,0.47000000000000003,0.08089604527013382,3.1126917911351217
0.84,0.48,0.05410872079053621,2.0819777475387227
0.84,0.49,0.02710785033796228,1.0430470889379375
0.84,0.5,-6.353912388645109e-11,2.034326660144094e-15
0.84,0.51,-0.02710785046506924,-1.0430470889379337
0.84,0.52,-0.05410872091792324,-2.0819777475387182
0.84,0.53,-0.08089604539821936,-3.112691791135125
0.84,0.54,-0.10736411218953883,-4.131121462285532
0.84,0.55,-0.13340846435782064,-5.13324748435417
0.84,0.56,-0.15892630653131798,-6.1151149237597595
0.84,0.5700000000000001,-0.1838169517588661,-7.07284879829153
0.84,0.58,-0.20798213961503775,-8.002669369893695
0.84,0.59,-0.23132652863195058,-8.900907061564762
0.84,0.6,-0.2537579734588428,-9.764016939501463
0.84,0.61,-0.2751879474317926,-10.588592703332974
0.84,0.62,-0.2955318965043062,-11.371380129232294
0.84,0.63,-0.3147094897508248,-12.109289912850944
0.84,0.64,-0.3326450934120473,-12.79940986139191
0.84,0.65,-0.349267879067057,-13.439016386704095
0.84,0.66,-0.3645122735262746,-14.025585254040536
0.84,0.67,-0.3783181095746112,-14.556801544059667
0.84,0.68,-0.39063087925680107,-15.030568788754435
0.84,0.6900000000000001,-0.4014020379246007,-15.445017245253677
0.84,0.7000000000000001,-0.41058900644039276,-15.798511274843095
0.84,0.71,-0.41815559635836574,-16.08965579808395
0.84,0.72,-0.42407190411348195,-16.317301800554308
0.84,0.73,-0.4283145929441592,-16.48055086748396
0.84,0.74,-0.43086693806201853,-16.578758729387157
0.84,0.75,-0.43171881616943775,-16.611537804699864
0.84,0.76,-0.43086693161099227,-16.578758729387157
0.84,0.77,-0.4283145800473401,-16.480550867483963
0.84,0.78,-0.4240718847761974,-16.317301800554308
0.84,0.79,-0.4181555705850781,-16.089655798083953
0.84,0.8,-0.41058897423511287,-15.798511274843097
0.84,0.81,-0.40140199929156384,-15.445017245253675
0.84,0.8200000000000001,-0.39063083420007816,-15.030568788754431
0.84,0.8300000000000001,-0.3783180580997575,-14.556801544059663
0.84,0.84,-0.36451221564044234,-14.02558525404054
0.84,0.85,-0.3492678147769753,-13.439016386704097
0.84,0.86,-0.3326450227232736,-12.799409861391911
0.84,0.87,-0.31470941266853397,-12.109289912850947
0.84,0.88,-0.2955318130348771,-11.371380129232298
0.84,0.89,-0.275187857589497,-10.588592703332974
0.84,0.9,-0.2537578772471941,-9.764016939501468
0.84,0.91,-0.2313264261053016,-8.90090706156476
0.84,0.92,-0.20798203077706134,-8.0026693698937
0.84,0.93,-0.18381683673812388,-7.072848798291522
0.84,0.9400000000000001,-0.1589261861738343,-6.115114923759753
0.84,0.9500000000000001,-0.13340833745622968,-5.133247484354168
0.84,0.96,-0.10736399164849711,-4.131121462285538
0.84,0.97,-0.08089592230072515,-3.1126917911351235
0.84,0.98,-0.05410858517268641,-2.0819777475387244
0.84,0.99,-0.027107727956617454,-1.0430470889379322
0.84,1.,-1.0571919503112945e-16,-4.068653320288188e-15
0.85,0.,-1.4836102871536314e-17,0.
0.85,0.01,0.026837993835197804,1.0326685969955554
0.85,0.02,0.05357018034030001,2.0612617228201753
0.85,0.03,0.08009097137821349,3.0817199903257273
0.85,0.04,0.10629567149471551,4.090016116933407
0.85,0.05,0.13208086431228847,5.082170818478175
0.85,0.06,0.15734479892395428,6.0542685136254
0.85,0.07,0.18198777628710938,7.002472776881533
0.85,0.08,0.20591251574455421,7.923041479212818
0.85,0.09,0.22902462380680177,8.81234155651899
0.85,0.1,0.2512328718850728,9.666863347677486
0.85,0.11,0.2724496142462274,10.483234445572467
0.85,0.12,0.2925911381474761,11.258233006445023
0.85,0.13,0.3115779120057254,11.988800465038558
0.85,0.14,0.32933505464261087,12.672053605358519
0.85,0.15,0.3457924424098329,13.305295939408735
0.85,0.16,0.3608851546007716,13.88602834899761
0.85,0.17,0.37455362269230735,14.411958948615908
0.85,0.18,0.38674388110842023,14.881012130461759
0.85,0.19,0.3974078682411891,15.291336755916435
0.85,0.2,0.4065034286340829,15.641313461142763
0.85,0.21,0.4139947339312709,15.929561047974357
0.85,0.22,0.41985217812002645,16.15494193487379
0.85,0.23,0.4240526566501037,16.316566646447203
0.85,0.24,0.4265796111535428,16.413797323797322
0.85,0.25,0.42742301906461116,16.44625024186112
0.85,0.26,0.42657961751811657,16.413797323797322
0.85,0.27,0.4240526693784931,16.3165666464472
0.85,0.28,0.4198521972113763,16.15494193487379
0.85,0.29,0.4139947593847887,15.929561047974358
0.85,0.3,0.4065034604480985,15.641313461142765
0.85,0.31,0.39740790641193235,15.291336755916438
0.85,0.32,0.3867439256300491,14.881012130461757
0.85,0.33,0.3745536735597408,14.411958948615904
0.85,0.34,0.3608852118095531,13.88602834899761
0.85,0.35000000000000003,0.34579250595509986,13.305295939408735
0.85,0.36,0.32933512451845337,12.672053605358519
0.85,0.37,0.31157798820545796,11.988800465038556
0.85,0.38,0.2925912206647403,11.258233006445028
0.85,0.39,0.2724497030682532,10.48323444557247
0.85,0.4,0.2512329670095174,9.666863347677488
0.85,0.41000000000000003,0.22902472518075673,8.81234155651899
0.85,0.42,0.20591262336525903,7.923041479212823
0.85,0.43,0.18198789002829863,7.002472776881537
0.85,0.44,0.15734491794906622,6.054268513625405
0.85,0.45,0.1320809898173684,5.082170818478176
0.85,0.46,0.10629579070404527,4.090016116933408
0.85,0.47000000000000003,0.08009109312010426,3.0817199903257273
0.85,0.48,0.053570314605299985,2.0612617228201797
0.85,0.49,0.026838114996358714,1.032668596995559
0.85,0.5,-6.271701635437963e-11,2.0140847716671602e-15
0.85,0.51,-0.02683811512181002,-1.032668596995555
0.85,0.52,-0.053570314730971215,-2.0612617228201757
